latitude	longitude	price	hoa	beds	baths	sqft	remodel	built	stories	type	address	parking	view	lastupdatedate
47768172.00	-122349568.00	440000.00	0.00	4.00	2.00	1790.00	0.00	1952.00	1.00	Single Family	19211 Firlands Way North	Carport, Off street, Attached Garage, 1 space, 290 sqft garage	NULL	01/27/17
47704168.00	-122346768.00	580000.00	0.00	2.00	1.50	1650.00	1973.00	1947.00	2.00	Single Family	911-A North 104th Street	No Data	NULL	02/08/17
47618104.00	-122339216.00	870000.00	0.00	2.00	1.75	1279.00	0.00	2009.00	0.00	Condo	820 Blanchard Street # 1207	No Data	NULL	01/22/17
47618240.00	-122356160.00	418000.00	0.00	1.00	1.00	774.00	2007.00	2006.00	1.00	Single Family	3104 Western Avenue UNIT 402	Attached Garage, 1 space	Territorial	01/24/17
47617548.00	-122346248.00	230000.00	0.00	0.00	1.00	349.00	1999.00	1998.00	0.00	Condo	425 Vine Street Apartment 421	No Data	Territorial	01/30/17
47609568.00	-122344712.00	585000.00	0.00	2.00	2.00	1200.00	1997.00	1997.00	0.00	Condo	1900 Alaskan Way # 123	On street, Attached Garage, 1 space	Territorial	12/20/16
47618240.00	-122356160.00	435000.00	496.00	1.00	1.00	782.00	2008.00	2008.00	0.00	Condo	3104 Western Avenue UNIT 516	Carport, 1 space	City	12/21/16
47613920.00	-122349112.00	500000.00	524.00	1.00	1.00	873.00	0.00	1998.00	0.00	Condo	2440 Western Avenue Apartment 209	Attached Garage, 1 space	NULL	12/20/16
47613840.00	-122348888.00	500000.00	0.00	1.00	1.00	873.00	1998.00	1998.00	1.00	Single Family	2500 Western Avenue # 209	Attached Garage, 1 space	Territorial	12/20/16
47615988.00	-122351520.00	393000.00	0.00	1.00	1.00	510.00	2005.00	2005.00	0.00	Condo	2721 1st Avenue Apartment 1004	Attached Garage, 1 space	City	12/30/16
47617224.00	-122353616.00	620000.00	738.00	2.00	1.50	1108.00	2000.00	2000.00	0.00	Condo	2929 1st Avenue Apartment 219	Attached Garage, 1 space	Territorial	12/30/16
47616412.00	-122352296.00	395000.00	0.00	1.00	0.00	608.00	2001.00	2000.00	0.00	Condo	Waterfront Landings Apartment 513	Attached Garage, 1 space	Territorial	12/22/16
47617440.00	-122337248.00	799000.00	1231.00	2.00	2.00	1423.00	0.00	2006.00	0.00	Condo	900 Lenora Street #W300	Attached Garage, 2 spaces	City	12/28/16
47617912.00	-122337328.00	748800.00	0.00	2.00	2.00	1313.00	2006.00	2006.00	18.00	Single Family	2200 Westlake Avenue # S204	Attached Garage, 2 spaces	City	12/21/16
47616852.00	-122343600.00	820000.00	781.00	2.00	2.00	1186.00	0.00	2016.00	0.00	Condo	583 Battery Street Apartment 605	On street, Attached Garage, 100 sqft garage	City, Mountain, Park, Water	12/17/16
47618248.00	-122356192.00	380000.00	0.00	1.00	1.00	506.00	2007.00	2008.00	0.00	Condo	3104 Western Avenue UNIT 613	Attached Garage, 1 space	City, Mountain, Water	12/07/16
47613900.00	-122344040.00	549000.00	860.00	2.00	1.50	1100.00	1990.00	1979.00	0.00	Condo	2201 3rd Avenue Apartment 1004	Attached Garage, 1 space	City	12/16/16
47616852.00	-122343600.00	833700.00	0.00	2.00	1.50	1156.00	0.00	0.00	0.00	Condo	583 Battery Street #1103N	No Data	NULL	11/17/16
47614948.00	-122347296.00	325000.00	277.00	1.00	1.00	466.00	1995.00	1994.00	0.00	Condo	2415 2nd Avenue Apartment 343	Attached Garage, 1 space	City	11/24/16
47729216.00	-122328016.00	675000.00	0.00	3.00	1.50	2260.00	0.00	1952.00	0.00	Single Family	13731 2nd Avenue Northeast	No Data	NULL	11/06/17
47712808.00	-122316904.00	835000.00	0.00	4.00	2.50	2160.00	0.00	1988.00	1.00	Single Family	11519 12th Avenue Northeast UNIT F	Attached Garage	NULL	10/27/17
47716664.00	-122323880.00	580000.00	0.00	4.00	2.00	1640.00	0.00	1940.00	1.00	Single Family	12025 5th Avenue Northeast	Off street, 4 spaces	NULL	10/31/17
47718516.00	-122337648.00	619000.00	0.00	3.00	2.00	1600.00	0.00	1955.00	1.00	Single Family	12246 Densmore Avenue North	Carport, 1 space	NULL	06/09/17
47702312.00	-122352376.00	687000.00	0.00	3.00	2.50	2184.00	0.00	0.00	0.00	Single Family	512 101st	No Data	NULL	02/20/17
47702380.00	-122355040.00	240000.00	329.00	1.00	1.00	707.00	1984.00	1984.00	0.00	Condo	10106 Greenwood Avenue North Apartment 302	Attached Garage, 1 space	Mountain, Territorial, Water	02/10/17
47722172.00	-122355840.00	430000.00	0.00	2.00	1.50	1050.00	0.00	2001.00	0.00	Townhouse	12723 Greenwood Avenue North Apartment B	Attached Garage, Detached Garage, 1 space, 250 sqft garage	NULL	02/22/17
47742004.00	-122332592.00	515800.00	0.00	3.00	1.50	1380.00	0.00	1963.00	1.00	Single Family	2148 North 155th Street	Attached Garage, 2 spaces, 440 sqft garage	NULL	02/10/17
0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	NULL		NULL	NULL	
47756960.00	-122349216.00	240000.00	0.00	2.00	1.00	899.00	1983.00	1983.00	0.00	Condo	808 North 175th Street Apartment 2	Attached Garage, 1 space	Territorial	02/22/17
47764672.00	-122340072.00	390000.00	0.00	1.00	1.00	810.00	0.00	1928.00	2.00	Single Family	18550 Ashworth Avenue North	Off street	Territorial	02/21/17
47725476.00	-122349240.00	130000.00	0.00	1.00	1.00	715.00	0.00	1969.00	0.00	Condo	Bitter Lake Village Apartment 209A	Carport	NULL	02/02/17
47734404.00	-122337640.00	500000.00	0.00	9.00	3.50	3160.00	0.00	1980.00	2.00	Single Family	14511 Wallingford Avenue North	Attached Garage, 480 sqft garage	NULL	02/08/17
47725580.00	-122302848.00	619000.00	0.00	3.00	1.50	1660.00	0.00	1955.00	0.00	Single Family	13324 23rd Place Northeast	No Data	NULL	10/31/17
47700880.00	-122297664.00	622000.00	0.00	3.00	1.00	1220.00	0.00	1951.00	0.00	Single Family	2725 Northeast 100th Street	No Data	NULL	10/25/17
47703608.00	-122318088.00	600000.00	0.00	3.00	2.00	2020.00	0.00	1972.00	1.00	Single Family	10317 Roosevelt Way Northeast	Carport, Attached Garage, 2 spaces	Mountain, Territorial	10/19/17
47723300.00	-122309544.00	600000.00	0.00	3.00	2.50	1790.00	0.00	1995.00	0.00	Single Family	1759 Northeast 130th Place	No Data	NULL	10/17/17
47722628.00	-122295416.00	1930000.00	0.00	9.00	6.00	6795.00	0.00	0.00	0.00	Multi Family	3019 Northeast 130th Street #1-7	No Data	NULL	10/16/17
47711456.00	-122298688.00	490000.00	0.00	2.00	1.00	1080.00	0.00	1943.00	1.00	Single Family	11355 28th Avenue Northeast	Carport, Attached Garage	NULL	10/20/17
47722268.00	-122300096.00	620000.00	0.00	3.00	2.00	1700.00	0.00	1952.00	0.00	Single Family	12740 26th Avenue Northeast	Carport, Off street	NULL	10/05/17
47714872.00	-122294432.00	660000.00	0.00	3.00	1.50	1666.00	2015.00	1920.00	1.00	Single Family	11825 32nd Avenue Northeast	Off street, Attached Garage, 1 space, 400 sqft garage	Territorial	09/27/17
47718260.00	-122294808.00	317000.00	0.00	2.00	0.00	0.00	2004.00	2004.00	0.00	Condo		Attached Garage, 1 space	Territorial	09/22/17
47725080.00	-122315104.00	280000.00	0.00	2.00	1.50	1415.00	0.00	0.00	0.00	Condo	13207 15th Avenue Northeast #A4	No Data	NULL	09/19/17
47733296.00	-122337312.00	464950.00	0.00	3.00	2.00	1690.00	0.00	1940.00	1.50	Single Family	14331 Wallingford Avenue North	Attached Garage, 1 space, 210 sqft garage	NULL	06/12/17
47395632.00	-122167928.00	389950.00	0.00	3.00	1.50	1480.00	0.00	1979.00	1.00	Single Family	12916 Southeast 231st Way	Attached Garage, 2 spaces, 480 sqft garage	NULL	11/08/17
47511608.00	-122261288.00	450000.00	0.00	3.00	2.50	1700.00	0.00	1965.00	0.00	Single Family	5707 South Cooper Street	Attached Garage	NULL	11/09/17
47495328.00	-122150784.00	650000.00	0.00	3.00	2.50	2658.00	0.00	2009.00	0.00	Single Family	775 Hoquiam Place Northeast	No Data	NULL	11/09/17
47627848.00	-122347744.00	1350000.00	0.00	3.00	2.50	2080.00	0.00	2005.00	0.00	Single Family	425 Ward Street	2 spaces	NULL	11/09/17
47627848.00	-122347744.00	1350000.00	0.00	3.00	2.50	2080.00	0.00	2005.00	0.00	Single Family	425 Ward Street	2 spaces	NULL	11/09/17
47618132.00	-122327536.00	537000.00	506.00	2.00	1.50	1205.00	1970.00	1963.00	0.00	Condo	1740 Melrose Avenue UNIT 206	Carport, Off street, 1 space	City, Territorial	10/31/17
47610164.00	-122309784.00	1075000.00	0.00	4.00	3.50	2697.00	0.00	2005.00	2.00	Single Family	1709 East Marion Street	Attached Garage, 1 space, 240 sqft garage	NULL	10/16/17
47602216.00	-122303360.00	512500.00	0.00	2.00	0.00	0.00	0.00	2001.00	0.00	Single Family		No Data	NULL	10/27/17
47612176.00	-122314520.00	1250000.00	0.00	3.00	1.00	1450.00	0.00	1903.00	2.00	Single Family	1121 14th Avenue	No Data	City	10/10/17
47618444.00	-122323080.00	505000.00	0.00	1.00	1.00	688.00	2007.00	1989.00	0.00	Condo	Mezzo Condominiums UNIT 306	Attached Garage, 1 space	City	10/02/17
47616008.00	-122313008.00	810000.00	0.00	2.00	2.00	1490.00	0.00	2006.00	2.00	Townhouse	1621 15th Avenue # C	Attached Garage, 1 space, 250 sqft garage	NULL	10/05/17
47610164.00	-122309656.00	755555.00	0.00	2.00	2.00	1590.00	0.00	1905.00	0.00	Multi Family	1711 East Marion Street	No Data	NULL	09/29/17
47618204.00	-122313912.00	845000.00	0.00	3.00	1.00	1600.00	0.00	1900.00	2.00	Single Family	1818 14th Avenue	Off street	NULL	09/21/17
47610164.00	-122309656.00	755555.00	0.00	2.00	2.00	1590.00	0.00	1905.00	0.00	Multi Family	1711 East Marion Street	No Data	NULL	09/29/17
47617012.00	-122291648.00	1181000.00	0.00	5.00	3.00	2521.00	0.00	1928.00	0.00	Single Family	1717 32nd Avenue	None	NULL	09/21/17
47605456.00	-122292304.00	1119975.00	0.00	6.00	4.00	4100.00	0.00	1952.00	2.00	Single Family	406 31st Avenue	Attached Garage	Mountain	09/11/17
47602968.00	-122317184.00	775000.00	0.00	5.00	1.50	1460.00	0.00	1904.00	1.50	Single Family	157 12th Avenue	No Data	Mountain	09/02/17
47616940.00	-122303152.00	805000.00	0.00	2.00	2.00	1350.00	0.00	1910.00	0.00	Single Family	2207 East Olive Street	No Data	NULL	09/13/17
47605848.00	-122285320.00	980000.00	0.00	4.00	1.50	2290.00	0.00	1972.00	2.00	Single Family	3701 East Jefferson Street	On street, Attached Garage, 1 space, 300 sqft garage	City, Territorial, Water	09/15/17
47725520.00	-122314080.00	285000.00	0.00	2.00	2.00	1415.00	1984.00	1970.00	0.00	Condo	13211 15th Avenue Northeast # A7	Carport, 2 spaces	Territorial	10/12/17
47725384.00	-122285864.00	800000.00	0.00	7.00	2.50	3530.00	0.00	1953.00	1.00	Single Family	13224 39th Avenue Northeast	Off street, Detached Garage, 2 spaces, 480 sqft garage	NULL	10/11/17
47708776.00	-122307504.00	750000.00	0.00	4.00	2.50	2900.00	0.00	1970.00	0.00	Single Family	1912 Northeast Northgate Way	No Data	NULL	09/15/17
47729608.00	-122314040.00	325000.00	0.00	2.00	2.00	1150.00	1990.00	1975.00	0.00	Condo	13735 15th Avenue Northeast Apartment 18	Carport, 1 space	Territorial	09/25/17
47710816.00	-122316104.00	684750.00	0.00	3.00	1.50	1860.00	0.00	1951.00	1.00	Single Family	1043 Northeast 114th Street	Attached Garage, 240 sqft garage	NULL	09/19/17
47710432.00	-122302816.00	625000.00	0.00	3.00	1.50	1610.00	0.00	1984.00	2.00	Single Family	2336 Northeast 113th Street	2 spaces	City, Mountain, Territorial, Water	09/20/17
47707760.00	-122275904.00	1450000.00	0.00	5.00	3.50	3820.00	0.00	2005.00	3.00	Single Family	10700 Lakeside Avenue Northeast	Attached Garage, 2 spaces, 470 sqft garage	Mountain, Territorial, Water	08/31/17
47716764.00	-122307992.00	781253.00	0.00	4.00	3.00	2110.00	0.00	1990.00	0.00	Single Family	12033 20th Avenue Northeast	2 spaces	NULL	09/08/17
47732188.00	-122293464.00	260000.00	355.00	2.00	1.00	811.00	2002.00	1986.00	0.00	Condo	Tuscany At Lake City Apartment 401	Attached Garage, 1 space	Territorial	08/31/17
47705932.00	-122299616.00	686000.00	0.00	3.00	1.50	1750.00	0.00	1955.00	1.00	Single Family	2540 Northeast 106th Place	Off street	NULL	08/25/17
47716508.00	-122292472.00	725000.00	0.00	4.00	1.50	1790.00	0.00	0.00	0.00	Single Family	12032 33rd Avenue Northeast	Attached Garage	NULL	08/31/17
47701640.00	-122291080.00	825000.00	0.00	4.00	2.50	2050.00	0.00	1987.00	2.00	Single Family	10017 35th Avenue Northeast	Attached Garage, 2 spaces, 420 sqft garage	Mountain	08/17/17
47715596.00	-122320144.00	680000.00	0.00	3.00	1.50	1820.00	0.00	1948.00	1.00	Single Family	811 Northeast 120th Street	Off street, On street, Detached Garage, 3 spaces, 840 sqft garage	Territorial	08/18/17
47713168.00	-122312072.00	350000.00	272.00	2.00	2.00	793.00	1997.00	1997.00	0.00	Condo	11532 15th Avenue Northeast Apartment 406	On street, Attached Garage, 20 spaces	City	08/15/17
47725296.00	-122313096.00	240000.00	0.00	1.00	1.00	1150.00	0.00	0.00	0.00	Condo	13289 15th Avenue Northeast ##E-6	No Data	NULL	08/17/17
47733412.00	-122303968.00	715000.00	0.00	4.00	2.50	2120.00	0.00	1944.00	0.00	Single Family	14333 24th Avenue Northeast	2 spaces	NULL	08/18/17
47716548.00	-122297552.00	389000.00	0.00	2.00	1.50	1130.00	0.00	2006.00	3.00	Single Family	12028 28th Avenue Northeast # B	Attached Garage, 1 space, 285 sqft garage	NULL	08/11/17
47717044.00	-122305472.00	595000.00	0.00	4.00	2.00	1800.00	0.00	1953.00	1.00	Single Family	12044 22nd Avenue Northeast	Carport, 1 space	NULL	08/15/17
47727976.00	-122291592.00	497000.00	0.00	3.00	1.50	1480.00	0.00	2007.00	3.00	Townhouse	13550 35th Avenue Northeast	Attached Garage, 1 space, 230 sqft garage	City	08/01/17
47723908.00	-122311416.00	651000.00	0.00	3.00	1.50	2220.00	0.00	1950.00	1.00	Single Family	1528 Northeast Brockman Place	Attached Garage, 1 space, 250 sqft garage	NULL	07/28/17
47601464.00	-122300464.00	600000.00	0.00	3.00	2.50	1330.00	0.00	1995.00	2.00	Single Family	2411 East Yesler Way	Off street, On street, Attached Garage, 230 sqft garage	Territorial	09/14/17
47605092.00	-122313248.00	742500.00	0.00	3.00	1.00	1370.00	0.00	1925.00	1.00	Single Family	323 15th Avenue	None	City	08/24/17
47613596.00	-122316424.00	500000.00	0.00	1.00	1.00	672.00	2007.00	2007.00	0.00	Condo	1414 12th Avenue UNIT 614	Attached Garage, 1 space	Territorial	08/18/17
47618016.00	-122311160.00	650000.00	0.00	2.00	2.00	895.00	2000.00	1906.00	0.00	Condo	Lofts On Sixteenth Avenue Apartment 3	Off street, 1 space	City, Territorial	08/24/17
47613320.00	-122324360.00	330000.00	0.00	1.00	1.00	424.00	1980.00	1900.00	0.00	Condo	1424 Belmont Avenue Apartment 262	None	City	08/25/17
47608748.00	-122291832.00	870000.00	0.00	4.00	1.50	2530.00	0.00	1908.00	2.00	Single Family	761 32nd Avenue	Carport, 1 space	Territorial	08/14/17
47603352.00	-122307072.00	678000.00	0.00	3.00	2.50	1520.00	2010.00	1900.00	2.00	Single Family	1913 East Spruce Street	Carport, 1 space	NULL	08/09/17
47617764.00	-122290520.00	975000.00	0.00	3.00	2.50	2082.00	2005.00	2005.00	3.00	Single Family	1801 33rd Avenue	Off street, 1 space, 370 sqft garage	City	08/07/17
47601872.00	-122291096.00	865000.00	0.00	3.00	2.00	2680.00	0.00	1918.00	1.00	Single Family	3200 East Yesler Way	Carport	NULL	08/07/17
47613128.00	-122305768.00	760000.00	0.00	1.00	1.00	1100.00	0.00	0.00	0.00	Single Family	2006 East Union Street	No Data	NULL	08/16/17
47611724.00	-122311280.00	815000.00	0.00	3.00	1.50	1800.00	2016.00	2016.00	0.00	Single Family	1112 Sixteenth Avenue #UNIT #B	No Data	NULL	01/08/17
47605924.00	-122297520.00	856000.00	0.00	3.00	1.50	1600.00	0.00	1925.00	2.00	Single Family	356 27th Avenue	Attached Garage, 240 sqft garage	NULL	01/20/17
47632704.00	-122370344.00	925000.00	0.00	4.00	2.50	2574.00	0.00	1976.00	0.00	Condo	1526 10th Avenue West	Carport	NULL	11/09/17
47608476.00	-122341792.00	430000.00	0.00	1.00	1.00	694.00	0.00	1910.00	0.00	Condo	1507 Western Avenue # R503	None	NULL	11/09/17
47639176.00	-122341808.00	851500.00	499.00	3.00	2.50	1935.00	0.00	1984.00	0.00	Condo	2141 Westlake Avenue North	3 spaces	NULL	11/09/17
47632704.00	-122370344.00	925000.00	0.00	4.00	2.50	2574.00	0.00	1976.00	0.00	Condo	1526 10th Avenue West	Carport	NULL	11/09/17
47541620.00	-122387616.00	631500.00	0.00	3.00	1.50	1600.00	0.00	1912.00	1.00	Single Family	6921 California Avenue Southwest	Carport, 2 spaces, 480 sqft garage	Water	10/25/17
47547316.00	-122382208.00	1050000.00	0.00	3.00	1.50	3200.00	2007.00	1957.00	2.00	Single Family	6037 39th Avenue Southwest	Attached Garage, 2 spaces, 700 sqft garage	Mountain, Water	09/29/17
47525180.00	-122388392.00	715000.00	0.00	3.00	1.50	2480.00	0.00	1966.00	1.00	Single Family	8727 43rd Place Southwest	Attached Garage	NULL	10/12/17
47516380.00	-122384416.00	650000.00	0.00	3.00	2.50	1520.00	0.00	1959.00	0.00	Single Family	9702 41st Avenue Southwest	No Data	NULL	10/12/17
47547704.00	-122382832.00	619000.00	0.00	3.00	2.50	1730.00	0.00	2007.00	2.00	Single Family	6020 Fauntleroy Way Southwest # B	Off street	Mountain	08/25/17
47527548.00	-122383160.00	556000.00	0.00	1.00	1.00	1040.00	0.00	1942.00	1.00	Single Family	8429 40th Avenue Southwest	Attached Garage, 1 space, 240 sqft garage	Mountain	08/24/17
47525392.00	-122388376.00	750000.00	0.00	3.00	1.50	3240.00	0.00	1967.00	0.00	Single Family	8721 43rd Place Southwest	Attached Garage, 2 spaces, 440 sqft garage	NULL	09/12/17
47534464.00	-122390760.00	710000.00	0.00	3.00	1.50	2930.00	0.00	1954.00	1.00	Single Family	7565 45th Avenue Southwest	Attached Garage, 2 spaces, 580 sqft garage	City	08/24/17
47529776.00	-122386240.00	568000.00	0.00	2.00	1.75	1280.00	0.00	1941.00	1.00	Single Family	4135 Southwest Southern Street	Attached Garage, Detached Garage, 1 space, 330 sqft garage	City	08/22/17
47554952.00	-122383264.00	768000.00	0.00	4.00	2.75	2250.00	0.00	1980.00	1.00	Single Family	5223 40th Avenue Southwest	Attached Garage, 2 spaces, 480 sqft garage	NULL	08/15/17
47553432.00	-122384608.00	777000.00	0.00	3.00	1.50	1820.00	2007.00	1919.00	2.00	Single Family	5411 41st Avenue Southwest	Off street, On street	Mountain, Territorial	08/04/17
47554136.00	-122394456.00	648500.00	0.00	3.00	1.50	1600.00	2009.00	1933.00	2.00	Single Family	4816 Southwest Brandon Street	On street, Detached Garage, 1 space, 240 sqft garage	NULL	08/23/17
47515292.00	-122385656.00	449950.00	0.00	4.00	1.00	1560.00	0.00	1950.00	1.00	Single Family	9810 42nd Avenue Southwest	Off street	NULL	07/31/17
47533792.00	-122388256.00	840000.00	0.00	3.00	3.50	2680.00	2013.00	1926.00	2.00	Single Family	7616 44th Avenue Southwest	Off street	Mountain, Park, Territorial, Water	07/28/17
47705676.00	-122283040.00	645000.00	0.00	2.00	1.00	1630.00	0.00	1951.00	1.00	Single Family	10534 41st Place Northeast	Off street, Attached Garage, 390 sqft garage	NULL	10/27/17
47732128.00	-122304240.00	450000.00	0.00	2.00	1.00	780.00	0.00	1944.00	1.00	Single Family	14086 23rd Place Northeast	Attached Garage, Detached Garage, 2 spaces, 400 sqft garage	NULL	10/31/17
47733288.00	-122302272.00	490000.00	0.00	2.00	1.00	1800.00	0.00	1944.00	1.00	Single Family	14334 24th Place Northeast	Detached Garage	NULL	10/31/17
47703056.00	-122299664.00	440000.00	0.00	1.00	1.00	500.00	0.00	1946.00	0.00	Single Family	10302 Fischer Place Northeast	No Data	NULL	10/27/17
47716452.00	-122312976.00	355000.00	414.00	2.00	2.00	1231.00	1996.00	1980.00	0.00	Condo	12027 15th Avenue Northeast Apartment 306	Carport, Off street, 1 space	Territorial	10/12/17
47710420.00	-122279080.00	840000.00	0.00	4.00	3.50	3600.00	0.00	1988.00	2.00	Single Family	11048 Durland Avenue Northeast	Attached Garage	Mountain	10/12/17
47725520.00	-122314080.00	285000.00	0.00	2.00	2.00	1415.00	1984.00	1970.00	0.00	Condo	13211 15th Avenue Northeast # A7	Carport, 2 spaces	Territorial	10/12/17
47713888.00	-122295848.00	575000.00	0.00	4.00	2.50	2150.00	1963.00	1925.00	2.00	Single Family	3008 Northeast 117th Street	None	NULL	10/20/17
47710780.00	-122313392.00	560000.00	0.00	2.00	1.00	820.00	0.00	1943.00	1.00	Single Family	11312 14th Avenue Northeast	Detached Garage, 1 space, 350 sqft garage	NULL	10/13/17
47713768.00	-122318528.00	530000.00	0.00	3.00	1.00	1310.00	0.00	1951.00	0.00	Single Family	917 Northeast 117th Street	No Data	NULL	09/28/17
47765836.00	-122331784.00	340000.00	0.00	3.00	1.50	1380.00	0.00	1959.00	1.00	Single Family	2312 North 188th Street	Attached Garage, 2 spaces, 510 sqft garage	NULL	01/26/17
47772400.00	-122345496.00	160000.00	0.00	1.00	0.00	0.00	0.00	1986.00	0.00	Condo		No Data	NULL	01/30/17
47745556.00	-122296320.00	535000.00	0.00	3.00	1.00	980.00	0.00	1951.00	0.00	Single Family	16032 30th Avenue Northeast	Attached Garage	NULL	11/09/17
47565552.00	-122373792.00	495000.00	0.00	2.00	2.00	940.00	0.00	1933.00	0.00	Single Family	4139 32nd Avenue Southwest	None	Mountain	11/09/17
47669844.00	-122377376.00	314950.00	232.00	0.00	1.00	514.00	0.00	2000.00	0.00	Condo	1525 Northwest 57th Street UNIT 431	1 space	NULL	11/09/17
47607744.00	-122283760.00	1750000.00	0.00	3.00	2.50	2870.00	2003.00	1919.00	1.00	Single Family	654 Wellington Avenue	Attached Garage, 2 spaces	City, Mountain, Water	10/27/17
47613140.00	-122314912.00	1125000.00	0.00	2.00	2.00	1659.00	2001.00	2001.00	0.00	Condo	1310 East Union Street Apartment 401	Attached Garage, 1 space	Territorial	11/03/17
47613624.00	-122292920.00	1260000.00	0.00	4.00	2.50	2240.00	0.00	1908.00	2.00	Single Family	1423 31st Avenue	Detached Garage, 2 spaces	City	10/18/17
